time,corridor_id,train,chainage,arc
53.153189,0,243,21.198539,(19-15)
53.155478,0,247,13.743353,(22-19)
53.161084,1,249,18.308624,(29-23)
53.162802,1,249,18.328763,(29-23)
53.165094,0,256,49.707144,(13-7)
53.167755,0,249,0.000000,(28-22)
53.167755,1,249,18.392755,(28-22)
53.168784,0,250,20.439758,(18-16)
53.169856,0,243,21.247212,(17-14)
53.176133,1,248,22.877660,(157-29)
53.179469,1,248,22.656882,(157-29)
53.181564,0,249,0.225053,(28-22)
53.183025,0,240,36.686289,(15-2)
53.183025,0,240,36.686289,(15-2)
53.191970,0,249,0.440000,(28-22)
53.193086,1,244,12.915985,(171-132)
53.200420,1,244,12.475985,(171-132)
53.204264,1,244,12.245291,(173-133)
53.205170,1,248,20.867603,(35-28)
53.205364,0,243,21.687212,(17-14)
53.211014,1,248,20.427603,(35-28)
53.211443,1,244,11.805291,(173-133)
53.212053,0,240,37.847400,(2-3)
53.212711,1,248,20.297502,(35-28)
53.216582,1,248,19.996882,(35-28)
53.217086,1,248,19.957468,(35-28)
53.223053,0,240,38.285635,(2-3)
53.223579,0,256,46.259713,(7-6)
53.225230,0,256,46.198155,(6-5)
53.226416,1,244,10.827883,(175-135)
53.232407,1,244,10.414174,(176-136)
53.232782,1,244,10.387883,(176-136)
53.234236,0,240,38.731155,(4-4)
53.236870,0,256,45.819713,(6-5)
53.238583,1,244,9.974174,(176-136)
53.239107,0,256,45.758155,(6-5)
53.239720,0,253,37.897400,(1-2)
53.240070,1,252,32.233796,(160-120)
53.242072,1,248,18.233581,(34-27)
53.242338,1,248,18.217624,(32-26)
53.243407,1,248,18.153497,(31-25)
53.243883,1,252,32.015278,(160-120)
53.245236,0,240,39.171155,(4-4)
53.247725,1,248,17.894407,(189-147)
53.247725,1,248,17.894407,(189-147)
53.248061,1,248,17.874269,(188-146)
53.248061,1,248,17.874269,(188-146)
53.249405,1,248,17.793581,(188-146)
53.249405,1,248,17.793581,(188-146)
53.249671,1,248,17.777624,(188-146)
53.249671,1,248,17.777624,(188-146)
53.250740,1,248,17.713497,(188-146)
53.250740,1,248,17.713497,(188-146)
53.253536,0,259,62.958626,(13-7)
53.255058,1,248,17.454407,(188-146)
53.255058,1,248,17.454407,(188-146)
53.255211,1,248,17.445248,(187-130)
53.255211,1,248,17.445248,(187-130)
53.255211,1,248,17.445248,(187-130)
53.255394,1,248,17.434269,(187-130)
53.255394,1,248,17.434269,(187-130)
53.255394,1,248,17.434269,(187-130)
53.256010,1,248,17.397280,(170-131)
53.256010,1,248,17.397280,(170-131)
53.256010,1,248,17.397280,(170-131)
53.256219,0,256,45.406492,(5-4)
53.256386,0,253,37.847400,(15-13)
53.258266,0,249,2.724728,(28-22)
53.259820,1,244,8.356402,(176-136)
53.262544,1,248,17.005248,(170-131)
53.262544,1,248,17.005248,(170-131)
53.262544,1,248,17.005248,(170-131)
53.263344,1,248,16.957280,(170-131)
53.263344,1,248,16.957280,(170-131)
53.263344,1,248,16.957280,(170-131)
53.263630,0,249,2.963231,(28-22)
53.264174,0,246,12.532242,(24-19)
53.264174,0,246,12.532242,(24-19)
53.264301,0,243,23.419434,(17-14)
53.265810,0,253,37.774876,(15-13)
53.267149,0,249,3.108454,(27-21)
53.271825,0,249,3.295467,(27-21)
53.276205,0,256,45.262700,(5-4)
53.278557,0,249,3.548454,(27-21)
53.288199,1,248,15.465985,(170-131)
53.288199,1,248,15.465985,(170-131)
53.288199,1,248,15.465985,(170-131)
53.288199,1,248,15.465985,(170-131)
53.288199,1,248,15.465985,(170-131)
53.288199,1,248,15.465985,(170-131)
53.291895,0,253,37.407400,(15-13)
53.293201,0,246,13.693353,(23-17)
53.296650,1,252,29.957571,(158-119)
53.299377,1,248,14.795291,(170-131)
53.299377,1,248,14.795291,(170-131)
53.299377,1,248,14.795291,(170-131)
53.299602,0,249,4.128800,(25-20)
53.304201,0,246,14.133353,(23-17)
53.308095,1,244,4.494444,(176-136)
53.314542,0,246,14.546996,(20-16)
53.318650,1,252,29.518271,(158-119)
53.320868,0,247,13.743353,(22-19)
53.321414,1,252,29.463073,(158-119)
53.321602,0,249,4.563426,(25-20)
53.325542,0,246,14.986996,(20-16)
53.329394,0,249,4.717345,(25-20)
53.337535,0,247,13.693353,(24-20)
