seed,after_deadlock,after_dl_time,after_throughput,after_drained_clear,before_deadlock,before_dl_time,before_throughput,before_drained_clear
108103,0,195.00,6.1250,1,,,,
108104,0,196.00,6.0774,1,,,,
108105,0,195.00,5.8571,1,,,,
108106,1,191.00,5.8869,0,,,,
108107,0,196.00,5.6488,1,,,,
108108,0,196.00,6.1905,1,,,,
108109,0,198.00,5.8810,1,,,,
108110,0,195.00,5.8393,1,,,,
108111,0,195.00,5.7440,1,,,,
108112,0,196.00,5.8214,1,,,,
108113,0,196.00,5.7798,1,,,,
108114,1,70.00,1.5714,0,,,,
108115,0,195.00,6.0952,1,,,,
108116,0,197.00,5.8929,1,,,,
108117,0,196.00,6.1071,1,,,,
108118,0,195.00,6.0893,1,,,,
108119,0,196.00,5.8214,1,,,,
108120,0,194.00,5.9762,1,,,,
108121,0,195.00,5.7976,1,,,,
108122,0,194.00,5.9226,1,,,,
108123,0,197.00,6.0536,1,,,,
108124,0,195.00,5.7679,1,,,,
108125,1,81.00,1.9881,0,,,,
108126,0,195.00,5.9464,1,,,,
108127,0,196.00,6.0774,1,,,,
108128,0,197.00,6.0655,1,,,,
108129,0,195.00,6.1488,1,,,,
108130,0,196.00,5.9583,1,,,,
108131,0,194.00,5.8750,1,,,,
108132,1,155.00,4.5774,0,,,,
108133,0,200.00,6.1071,1,,,,
108134,0,197.00,6.0238,1,,,,
108135,1,120.00,3.4940,0,,,,
108136,0,194.00,5.8214,1,,,,
108137,0,196.00,5.7262,1,,,,
108138,0,196.00,5.8869,1,,,,
108139,0,196.00,6.0536,1,,,,
108140,1,181.00,5.5179,0,,,,
108141,0,195.00,6.2321,1,,,,
108142,1,6.00,0.0000,0,,,,
108143,0,195.00,6.0952,1,,,,
108144,1,187.00,5.7857,0,,,,
108145,0,197.00,5.9702,1,,,,
108146,0,196.00,5.7738,1,,,,
108147,0,194.00,5.9762,1,,,,
108148,0,197.00,5.8095,1,,,,
108149,0,200.00,5.8393,1,,,,
108150,0,195.00,5.8333,1,,,,
108151,0,195.00,6.0476,1,,,,
108152,0,195.00,5.9048,1,,,,
108153,0,194.00,5.9048,1,,,,
108154,0,197.00,6.0536,1,,,,
108155,0,196.00,5.8571,1,,,,
108156,0,194.00,6.1726,1,,,,
108157,0,196.00,5.8155,1,,,,
108158,0,194.00,6.0298,1,,,,
108159,1,135.00,3.7917,0,,,,
108160,0,197.00,6.0000,1,,,,
108161,0,195.00,5.8869,1,,,,
108162,0,194.00,6.1250,1,,,,
108163,0,195.00,6.0000,1,,,,
108164,1,91.00,2.4524,0,,,,
108165,0,196.00,6.2083,1,,,,
108166,0,196.00,5.9464,1,,,,
108167,1,65.00,1.4107,0,,,,
108168,0,194.00,5.9226,1,,,,
108169,0,194.00,6.1250,1,,,,
108170,0,195.00,5.8512,1,,,,
108171,0,195.00,5.9286,1,,,,
108172,1,130.00,3.4583,0,,,,
108173,0,196.00,5.8810,1,,,,
108174,0,196.00,5.9940,1,,,,
108175,0,194.00,5.9345,1,,,,
108176,0,195.00,6.0893,1,,,,
108177,0,194.00,5.7560,1,,,,
108178,1,60.00,1.2619,0,,,,
108179,1,173.00,5.1429,0,,,,
108180,0,195.00,5.7202,1,,,,
108181,0,195.00,5.9702,1,,,,
108182,0,197.00,5.9464,1,,,,
108183,0,196.00,5.7560,1,,,,
108184,1,81.00,2.0714,0,,,,
108185,0,194.00,5.8750,1,,,,
108186,0,195.00,5.9583,1,,,,
108187,0,195.00,6.0655,1,,,,
108188,1,21.00,0.0000,0,,,,
108189,0,195.00,5.9583,1,,,,
108190,0,196.00,5.7976,1,,,,
108191,0,195.00,5.9405,1,,,,
108192,0,195.00,5.9345,1,,,,
108193,0,197.00,6.2857,1,,,,
108194,0,195.00,5.9643,1,,,,
108195,0,196.00,5.8810,1,,,,
108196,0,197.00,6.1667,1,,,,
108197,0,195.00,5.8750,1,,,,
108198,1,157.00,4.7262,0,,,,
108199,0,194.00,5.9048,1,,,,
108200,0,196.00,5.8988,1,,,,
108201,0,196.00,6.0357,1,,,,
108202,0,194.00,6.2024,1,,,,
108203,0,196.00,5.9286,1,,,,
108204,0,196.00,6.0298,1,,,,
108205,0,195.00,6.0714,1,,,,
108206,0,196.00,5.9524,1,,,,
108207,0,197.00,5.6548,1,,,,
108208,0,196.00,6.1012,1,,,,
108209,0,195.00,5.8810,1,,,,
108210,0,196.00,6.0476,1,,,,
108211,1,47.00,0.7202,0,,,,
108212,0,198.00,6.2083,1,,,,
108213,0,196.00,5.9226,1,,,,
108214,0,196.00,5.7798,1,,,,
108215,0,194.00,5.8095,1,,,,
108216,0,195.00,5.7738,1,,,,
108217,1,171.00,5.1667,0,,,,
108218,0,194.00,5.7917,1,,,,
108219,0,197.00,6.0357,1,,,,
108220,0,197.00,6.0595,1,,,,
108221,0,194.00,6.1369,1,,,,
108222,0,196.00,5.7202,1,,,,
108223,0,195.00,5.8988,1,,,,
108224,0,197.00,6.1012,1,,,,
108225,0,196.00,5.5536,1,,,,
108226,0,196.00,5.8690,1,,,,
108227,1,104.00,2.9464,0,,,,
108228,0,196.00,5.9583,1,,,,
108229,0,195.00,5.9107,1,,,,
108230,0,195.00,6.1131,1,,,,
108231,0,196.00,5.7679,1,,,,
108232,0,200.00,6.2976,1,,,,
108233,1,98.00,2.6310,0,,,,
108234,0,194.00,5.9286,1,,,,
108235,0,195.00,5.7679,1,,,,
108236,0,194.00,6.0893,1,,,,
108237,0,198.00,6.1488,1,,,,
108238,0,195.00,5.8810,1,,,,
108239,0,200.00,6.1964,1,,,,
108240,0,198.00,6.1190,1,,,,
108241,1,57.00,1.1310,0,,,,
108242,0,194.00,6.1369,1,,,,
108243,0,196.00,6.0536,1,,,,
108244,0,196.00,5.9881,1,,,,
108245,1,10.00,0.0000,0,,,,
108246,0,197.00,6.1429,1,,,,
108247,0,195.00,5.9405,1,,,,
108248,0,195.00,6.1071,1,,,,
108249,0,195.00,6.0833,1,,,,
108250,0,197.00,5.9167,1,,,,
108251,0,195.00,5.9167,1,,,,
108252,1,52.00,1.0000,0,,,,
108253,1,89.00,2.2560,0,,,,
108254,0,195.00,6.1012,1,,,,
108255,0,196.00,5.9583,1,,,,
108256,0,196.00,5.7679,1,,,,
108257,0,198.00,6.2143,1,,,,
108258,1,131.00,3.7798,0,,,,
108259,0,195.00,5.7083,1,,,,
108260,0,197.00,5.9702,1,,,,
108261,0,194.00,5.7857,1,,,,
108262,0,196.00,6.0357,1,,,,
108263,0,193.00,5.6131,1,,,,
108264,0,195.00,5.9762,1,,,,
108265,0,197.00,6.0179,1,,,,
108266,0,195.00,6.0417,1,,,,
108267,0,195.00,5.7560,1,,,,
108268,0,197.00,5.8214,1,,,,
108269,0,196.00,5.8869,1,,,,
108270,1,20.00,0.0000,0,,,,
108271,0,195.00,6.0952,1,,,,
108272,0,195.00,6.0417,1,,,,
108273,0,196.00,6.0655,1,,,,
108274,0,197.00,6.0655,1,,,,
108275,0,195.00,6.1607,1,,,,
108276,1,30.00,0.1429,0,,,,
108277,1,140.00,4.2143,0,,,,
108278,1,182.00,5.5476,0,,,,
108279,0,195.00,6.1190,1,,,,
108280,0,195.00,6.2083,1,,,,
108281,0,196.00,5.8988,1,,,,
108282,0,197.00,5.7738,1,,,,
108283,0,197.00,6.1190,1,,,,
108284,0,197.00,5.9048,1,,,,
108285,0,195.00,5.7143,1,,,,
108286,0,197.00,5.9107,1,,,,
108287,0,197.00,5.9405,1,,,,
108288,0,195.00,5.9881,1,,,,
108289,0,195.00,5.8095,1,,,,
108290,0,195.00,5.9940,1,,,,
108291,1,119.00,3.5119,0,,,,
108292,0,195.00,5.8393,1,,,,
108293,0,194.00,5.9464,1,,,,
108294,0,196.00,5.7440,1,,,,
108295,0,195.00,6.0655,1,,,,
108296,0,199.00,5.7619,1,,,,
108297,1,46.00,0.7738,0,,,,
108298,0,196.00,6.2024,1,,,,
108299,1,105.00,2.7917,0,,,,
108300,0,196.00,6.1726,1,,,,
108301,0,195.00,6.1250,1,,,,
108302,0,196.00,5.8810,1,,,,
108303,1,99.00,2.4702,0,,,,
108304,0,199.00,6.0714,1,,,,
108305,0,195.00,5.9762,1,,,,
108306,0,196.00,5.8690,1,,,,
108307,0,194.00,6.1607,1,,,,
108308,0,195.00,5.9226,1,,,,
108309,0,195.00,6.0179,1,,,,
108310,0,195.00,6.1250,1,,,,
108311,1,110.00,3.0893,0,,,,
108312,0,195.00,5.8452,1,,,,
108313,0,195.00,5.7262,1,,,,
108314,1,186.00,5.4940,0,,,,
108315,1,27.00,0.0655,0,,,,
108316,0,195.00,5.6071,1,,,,
108317,1,134.00,3.7917,0,,,,
108318,1,32.00,0.2083,0,,,,
108319,0,195.00,6.0298,1,,,,
108320,1,54.00,1.0119,0,,,,
108321,0,195.00,5.6905,1,,,,
108322,0,195.00,5.9405,1,,,,
108323,1,28.00,0.0774,0,,,,
108324,1,85.00,2.2083,0,,,,
108325,0,198.00,5.7857,1,,,,
108326,0,194.00,6.1250,1,,,,
108327,0,195.00,5.9940,1,,,,
108328,0,196.00,6.0476,1,,,,
108329,0,195.00,5.8095,1,,,,
108330,0,198.00,6.1012,1,,,,
108331,0,195.00,5.9107,1,,,,
108332,0,195.00,6.0655,1,,,,
108333,0,197.00,5.8690,1,,,,
108334,0,195.00,6.0595,1,,,,
108335,0,195.00,6.0179,1,,,,
108336,0,195.00,5.6548,1,,,,
108337,0,196.00,6.0476,1,,,,
108338,0,197.00,5.8988,1,,,,
108339,0,197.00,5.8929,1,,,,
108340,1,98.00,2.6369,0,,,,
108341,0,194.00,6.0893,1,,,,
108342,0,195.00,6.1488,1,,,,
108343,0,194.00,6.1905,1,,,,
108344,0,194.00,6.0536,1,,,,
108345,0,195.00,5.8631,1,,,,
108346,0,196.00,5.7679,1,,,,
108347,0,195.00,5.8690,1,,,,
108348,0,195.00,6.1667,1,,,,
108349,0,198.00,6.0119,1,,,,
108350,0,196.00,6.0357,1,,,,
108351,0,194.00,6.1310,1,,,,
108352,1,122.00,3.6607,0,,,,
108353,1,50.00,0.9167,0,,,,
108354,1,190.00,6.0893,0,,,,
108355,0,195.00,5.9405,1,,,,
108356,0,195.00,6.0893,1,,,,
108357,1,182.00,5.4821,0,,,,
108358,0,195.00,5.8512,1,,,,
108359,0,196.00,5.7738,1,,,,
108360,0,197.00,6.1429,1,,,,
108361,0,198.00,5.9107,1,,,,
108362,1,98.00,2.5833,0,,,,
108363,0,196.00,6.0298,1,,,,
108364,0,196.00,5.9048,1,,,,
108365,0,195.00,6.0774,1,,,,
108366,0,195.00,5.8988,1,,,,
108367,0,195.00,5.9524,1,,,,
108368,1,179.00,5.2857,0,,,,
108369,0,195.00,5.9405,1,,,,
108370,1,124.00,3.4881,0,,,,
108371,0,194.00,6.1310,1,,,,
108372,0,195.00,6.1310,1,,,,
108373,0,195.00,5.9583,1,,,,
108374,0,199.00,6.3274,1,,,,
108375,0,194.00,6.1071,1,,,,
108376,1,179.00,5.4940,0,,,,
108377,1,42.00,0.5833,0,,,,
108378,0,195.00,5.8452,1,,,,
108379,0,195.00,6.1012,1,,,,
108380,0,195.00,6.1726,1,,,,
108381,0,194.00,6.1429,1,,,,
108382,0,196.00,6.1964,1,,,,
108383,0,195.00,6.0952,1,,,,
108384,0,195.00,5.9167,1,,,,
108385,0,196.00,6.1071,1,,,,
108386,0,195.00,6.3214,1,,,,
108387,0,194.00,6.1429,1,,,,
108388,1,102.00,2.6071,0,,,,
108389,0,194.00,5.8571,1,,,,
108390,0,194.00,5.9107,1,,,,
108391,0,195.00,6.1131,1,,,,
108392,1,32.00,0.2679,0,,,,
108393,0,197.00,5.8929,1,,,,
108394,0,195.00,5.9345,1,,,,
108395,0,194.00,5.7381,1,,,,
108396,1,53.00,1.0714,0,,,,
108397,0,197.00,6.0000,1,,,,
108398,0,195.00,6.1131,1,,,,
108399,0,195.00,5.8571,1,,,,
108400,0,195.00,5.6250,1,,,,
108401,0,196.00,5.9345,1,,,,
108402,0,195.00,6.0774,1,,,,
108403,0,197.00,6.1429,1,,,,
108404,0,198.00,6.0833,1,,,,
108405,1,111.00,2.9702,0,,,,
108406,1,77.00,1.9345,0,,,,
108407,1,66.00,1.4524,0,,,,
108408,0,195.00,6.2024,1,,,,
108409,0,195.00,5.8810,1,,,,
108410,1,146.00,4.3571,0,,,,
108411,0,195.00,5.8571,1,,,,
108412,0,195.00,6.0655,1,,,,
108413,0,195.00,5.8393,1,,,,
108414,0,195.00,6.0417,1,,,,
108415,1,144.00,4.4405,0,,,,
108416,0,195.00,5.7738,1,,,,
108417,0,196.00,6.0893,1,,,,
108418,0,195.00,5.8690,1,,,,
108419,0,196.00,6.0476,1,,,,
108420,0,194.00,5.9167,1,,,,
108421,0,195.00,5.8095,1,,,,
108422,1,94.00,2.5238,0,,,,
108423,0,194.00,5.6012,1,,,,
108424,0,199.00,6.2083,1,,,,
108425,0,196.00,6.0714,1,,,,
108426,0,195.00,6.1190,1,,,,
108427,0,203.00,6.1071,1,,,,
108428,0,197.00,5.9464,1,,,,
108429,0,194.00,6.3452,1,,,,
108430,0,197.00,6.0476,1,,,,
108431,1,167.00,4.9940,0,,,,
108432,0,198.00,6.0298,1,,,,
108433,0,198.00,6.1071,1,,,,
108434,0,196.00,6.1905,1,,,,
108435,0,196.00,5.7619,1,,,,
108436,0,195.00,5.9286,1,,,,
108437,0,196.00,6.1012,1,,,,
108438,0,195.00,5.8452,1,,,,
108439,0,195.00,5.7083,1,,,,
108440,0,195.00,5.5952,1,,,,
108441,1,102.00,2.6488,0,,,,
108442,0,196.00,5.9286,1,,,,
108443,0,195.00,6.0357,1,,,,
108444,0,197.00,6.1250,1,,,,
108445,1,24.00,0.0000,0,,,,
108446,1,161.00,4.8214,0,,,,
108447,1,84.00,2.1250,0,,,,
108448,0,196.00,6.1250,1,,,,
108449,0,195.00,6.1488,1,,,,
108450,0,196.00,5.7381,1,,,,
108451,0,194.00,5.9107,1,,,,
108452,0,196.00,5.9286,1,,,,
108453,0,194.00,6.0655,1,,,,
108454,0,196.00,5.9702,1,,,,
108455,0,197.00,5.8690,1,,,,
108456,1,7.00,0.0000,0,,,,
108457,1,59.00,1.1905,0,,,,
108458,0,194.00,6.0893,1,,,,
108459,0,196.00,5.9464,1,,,,
108460,0,195.00,5.8214,1,,,,
108461,0,195.00,5.9107,1,,,,
108462,0,198.00,5.7202,1,,,,
108463,0,195.00,6.0774,1,,,,
108464,0,194.00,6.2440,1,,,,
108465,0,197.00,6.1726,1,,,,
108466,0,197.00,5.6964,1,,,,
108467,0,194.00,6.0893,1,,,,
108468,0,195.00,5.9583,1,,,,
108469,1,130.00,3.7440,0,,,,
108470,0,197.00,6.2083,1,,,,
108471,0,194.00,6.1726,1,,,,
108472,0,197.00,5.9940,1,,,,
108473,0,195.00,6.0893,1,,,,
108474,0,195.00,5.8929,1,,,,
108475,0,195.00,6.1071,1,,,,
108476,0,195.00,5.7679,1,,,,
108477,0,196.00,6.0774,1,,,,
108478,1,155.00,4.5714,0,,,,
108479,1,67.00,1.5000,0,,,,
108480,0,195.00,6.1369,1,,,,
108481,0,196.00,5.9762,1,,,,
108482,0,195.00,5.8631,1,,,,
108483,0,200.00,6.0238,1,,,,
108484,1,194.00,6.1250,0,,,,
108485,0,195.00,6.1131,1,,,,
108486,0,195.00,5.9048,1,,,,
108487,1,35.00,0.3333,0,,,,
108488,0,195.00,5.9524,1,,,,
108489,0,195.00,5.5833,1,,,,
108490,1,70.00,1.5655,0,,,,
108491,0,195.00,6.1071,1,,,,
108492,0,195.00,6.0952,1,,,,
108493,0,196.00,6.0655,1,,,,
108494,0,195.00,6.1905,1,,,,
108495,0,197.00,5.7857,1,,,,
108496,0,198.00,5.8214,1,,,,
108497,0,195.00,6.1667,1,,,,
108498,0,195.00,6.0119,1,,,,
108499,0,197.00,6.1369,1,,,,
108500,0,195.00,6.0357,1,,,,
108501,1,35.00,0.3214,0,,,,
108502,0,196.00,5.9762,1,,,,
108503,1,70.00,1.4524,0,,,,
108504,0,197.00,5.9702,1,,,,
108505,0,196.00,5.9048,1,,,,
108506,0,195.00,5.9464,1,,,,
108507,0,195.00,5.9940,1,,,,
108508,0,195.00,5.6726,1,,,,
108509,0,193.00,5.9048,1,,,,
108510,1,193.00,5.8869,0,,,,
108511,0,195.00,5.8274,1,,,,
108512,0,195.00,6.2738,1,,,,
108513,1,53.00,0.9702,0,,,,
108514,0,198.00,6.0714,1,,,,
108515,0,195.00,6.0952,1,,,,
108516,0,195.00,5.9107,1,,,,
108517,0,195.00,5.6845,1,,,,
108518,0,195.00,5.7143,1,,,,
108519,0,197.00,5.9345,1,,,,
108520,0,196.00,5.6845,1,,,,
108521,0,195.00,6.0893,1,,,,
108522,0,198.00,5.7440,1,,,,
108523,0,195.00,6.0000,1,,,,
108524,0,196.00,6.1071,1,,,,
108525,0,195.00,6.1726,1,,,,
108526,0,194.00,5.8869,1,,,,
108527,0,198.00,6.1905,1,,,,
108528,1,132.00,3.9405,0,,,,
108529,0,198.00,6.1845,1,,,,
108530,1,118.00,3.3095,0,,,,
108531,1,39.00,0.4881,0,,,,
108532,0,196.00,6.2024,1,,,,
108533,0,195.00,5.8988,1,,,,
108534,0,195.00,5.4762,1,,,,
108535,0,195.00,5.6310,1,,,,
108536,0,195.00,5.9405,1,,,,
108537,0,199.00,6.1964,1,,,,
108538,0,196.00,5.9821,1,,,,
108539,0,197.00,5.8571,1,,,,
108540,0,196.00,5.8095,1,,,,
108541,0,196.00,6.0119,1,,,,
108542,0,198.00,6.0238,1,,,,
108543,0,196.00,6.1488,1,,,,
108544,0,195.00,5.9405,1,,,,
108545,0,194.00,5.7976,1,,,,
108546,0,194.00,5.9464,1,,,,
108547,0,195.00,5.9167,1,,,,
108548,0,195.00,5.9702,1,,,,
108549,0,195.00,5.9405,1,,,,
108550,0,194.00,5.8571,1,,,,
108551,0,194.00,6.0060,1,,,,
108552,0,196.00,5.5179,1,,,,
108553,0,198.00,6.1548,1,,,,
108554,0,194.00,6.0952,1,,,,
108555,0,197.00,5.8214,1,,,,
108556,1,111.00,3.1786,0,,,,
108557,0,195.00,6.1548,1,,,,
108558,0,195.00,6.0536,1,,,,
108559,0,196.00,6.1369,1,,,,
108560,1,43.00,0.5714,0,,,,
108561,0,198.00,6.0655,1,,,,
108562,1,49.00,0.8988,0,,,,
108563,0,195.00,6.0476,1,,,,
108564,0,195.00,5.8452,1,,,,
108565,0,195.00,5.8452,1,,,,
108566,0,195.00,5.9048,1,,,,
108567,0,195.00,5.9405,1,,,,
108568,0,196.00,5.7202,1,,,,
108569,0,195.00,6.0238,1,,,,
108570,1,148.00,4.4524,0,,,,
108571,0,196.00,5.9524,1,,,,
108572,0,196.00,6.1250,1,,,,
108573,0,194.00,5.8750,1,,,,
108574,0,194.00,5.9345,1,,,,
108575,0,195.00,6.1786,1,,,,
108576,0,197.00,5.8631,1,,,,
108577,0,196.00,5.9762,1,,,,
108578,0,196.00,5.6905,1,,,,
108579,0,195.00,5.9226,1,,,,
108580,0,198.00,5.8810,1,,,,
108581,0,194.00,5.8690,1,,,,
108582,0,195.00,6.2917,1,,,,
108583,0,197.00,5.8631,1,,,,
108584,0,199.00,5.7619,1,,,,
108585,0,195.00,5.8810,1,,,,
108586,1,145.00,4.3631,0,,,,
108587,0,195.00,5.9405,1,,,,
108588,0,197.00,6.0000,1,,,,
108589,0,195.00,5.9821,1,,,,
108590,0,198.00,6.1429,1,,,,
108591,0,200.00,6.1310,1,,,,
108592,0,199.00,6.1190,1,,,,
108593,0,196.00,5.8393,1,,,,
108594,0,194.00,5.6250,1,,,,
108595,0,195.00,5.9583,1,,,,
108596,0,195.00,5.9821,1,,,,
108597,0,196.00,5.8393,1,,,,
108598,0,195.00,5.5952,1,,,,
108599,0,196.00,5.9286,1,,,,
108600,0,194.00,5.9048,1,,,,
108601,0,195.00,6.0536,1,,,,
108602,1,62.00,1.2917,0,,,,
108603,0,194.00,6.1250,1,,,,
108604,0,194.00,5.8155,1,,,,
108605,0,196.00,5.8512,1,,,,
108606,0,197.00,5.7679,1,,,,
108607,0,198.00,6.3095,1,,,,
108608,1,141.00,4.2381,0,,,,
108609,0,194.00,6.1964,1,,,,
108610,1,84.00,2.1250,0,,,,
108611,0,195.00,6.1310,1,,,,
108612,0,197.00,5.6548,1,,,,
108613,1,138.00,4.0238,0,,,,
108614,0,195.00,5.8571,1,,,,
108615,0,194.00,5.6250,1,,,,
108616,0,197.00,5.9643,1,,,,
108617,1,29.00,0.1310,0,,,,
108618,0,194.00,5.8750,1,,,,
108619,0,196.00,5.8214,1,,,,
108620,0,194.00,6.1250,1,,,,
108621,0,195.00,5.9226,1,,,,
108622,0,197.00,6.1845,1,,,,
108623,0,197.00,5.9702,1,,,,
108624,0,198.00,5.9345,1,,,,
108625,0,197.00,5.8095,1,,,,
108626,0,195.00,6.0238,1,,,,
108627,0,196.00,6.1429,1,,,,
108628,0,197.00,5.7381,1,,,,
108629,1,83.00,2.1369,0,,,,
108630,0,198.00,5.9524,1,,,,
108631,0,201.00,6.0298,1,,,,
108632,0,194.00,5.8810,1,,,,
108633,0,195.00,6.0417,1,,,,
108634,1,41.00,0.4881,0,,,,
108635,0,196.00,6.2857,1,,,,
108636,0,195.00,5.7500,1,,,,
108637,0,196.00,6.0119,1,,,,
108638,0,195.00,5.7024,1,,,,
108639,0,200.00,6.1845,1,,,,
108640,0,196.00,5.8393,1,,,,
108641,1,78.00,1.8333,0,,,,
108642,1,185.00,5.5417,0,,,,
108643,0,195.00,6.1071,1,,,,
108644,1,110.00,3.0714,0,,,,
108645,0,198.00,6.0714,1,,,,
108646,0,196.00,6.1012,1,,,,
108647,0,195.00,6.2024,1,,,,
108648,0,195.00,5.9762,1,,,,
108649,0,195.00,6.0179,1,,,,
108650,0,194.00,5.9881,1,,,,
108651,0,195.00,5.9167,1,,,,
108652,0,195.00,6.1429,1,,,,
108653,1,67.00,1.5655,0,,,,
108654,0,195.00,6.0774,1,,,,
108655,1,34.00,0.2738,0,,,,
108656,1,136.00,4.1250,0,,,,
108657,0,195.00,5.7024,1,,,,
108658,0,195.00,5.8393,1,,,,
108659,0,196.00,5.8631,1,,,,
108660,1,175.00,5.4762,0,,,,
108661,0,195.00,5.9464,1,,,,
108662,0,198.00,6.1071,1,,,,
108663,1,169.00,5.1190,0,,,,
108664,0,195.00,6.1488,1,,,,
108665,0,197.00,5.9881,1,,,,
108666,0,196.00,5.8631,1,,,,
108667,0,195.00,5.9226,1,,,,
108668,0,196.00,5.9345,1,,,,
108669,0,199.00,6.0060,1,,,,
108670,0,198.00,5.7440,1,,,,
108671,0,196.00,6.1488,1,,,,
108672,0,202.00,6.1786,1,,,,
108673,0,195.00,5.7976,1,,,,
108674,1,125.00,3.7262,0,,,,
108675,0,196.00,5.9643,1,,,,
108676,0,196.00,5.9583,1,,,,
108677,1,76.00,1.8571,0,,,,
108678,1,41.00,0.5655,0,,,,
108679,0,196.00,6.1250,1,,,,
108680,0,195.00,5.7202,1,,,,
108681,0,195.00,5.8333,1,,,,
108682,0,197.00,6.1012,1,,,,
108683,0,195.00,5.7321,1,,,,
108684,1,139.00,4.2024,0,,,,
108685,0,195.00,5.9048,1,,,,
108686,1,78.00,1.7381,0,,,,
108687,0,195.00,5.8869,1,,,,
108688,0,198.00,6.1012,1,,,,
108689,0,196.00,6.2976,1,,,,
108690,0,196.00,5.8631,1,,,,
108691,0,195.00,6.0893,1,,,,
108692,0,195.00,6.0119,1,,,,
108693,0,198.00,5.6310,1,,,,
108694,0,197.00,5.8571,1,,,,
108695,0,196.00,5.8631,1,,,,
108696,0,195.00,6.0060,1,,,,
108697,0,197.00,5.8512,1,,,,
108698,1,159.00,4.8214,0,,,,
108699,0,195.00,5.8869,1,,,,
108700,0,196.00,5.9583,1,,,,
108701,0,197.00,5.9583,1,,,,
108702,0,194.00,5.9405,1,,,,
108703,0,194.00,5.8571,1,,,,
108704,0,194.00,5.8095,1,,,,
108705,0,198.00,5.9167,1,,,,
108706,0,195.00,5.9286,1,,,,
108707,0,195.00,6.1607,1,,,,
108708,0,196.00,5.6429,1,,,,
108709,0,196.00,5.7917,1,,,,
108710,0,196.00,6.3393,1,,,,
108711,0,197.00,5.7500,1,,,,
108712,0,195.00,5.9702,1,,,,
108713,0,197.00,6.1786,1,,,,
108714,0,196.00,5.8810,1,,,,
108715,0,195.00,5.8988,1,,,,
108716,0,197.00,5.8869,1,,,,
108717,0,194.00,5.5238,1,,,,
108718,1,30.00,0.1964,0,,,,
108719,0,197.00,5.8393,1,,,,
108720,0,195.00,5.8452,1,,,,
108721,0,197.00,6.0000,1,,,,
108722,0,195.00,6.0000,1,,,,
108723,0,196.00,5.8988,1,,,,
108724,0,195.00,6.2440,1,,,,
108725,0,195.00,6.2619,1,,,,
108726,0,198.00,6.0655,1,,,,
108727,1,118.00,3.4107,0,,,,
108728,0,196.00,5.9821,1,,,,
108729,0,195.00,6.1607,1,,,,
108730,0,195.00,6.1310,1,,,,
108731,0,196.00,5.9226,1,,,,
108732,0,197.00,5.7321,1,,,,
108733,0,195.00,5.5595,1,,,,
108734,0,194.00,6.0417,1,,,,
108735,0,194.00,5.8155,1,,,,
108736,0,195.00,6.1250,1,,,,
108737,0,195.00,5.9940,1,,,,
108738,0,195.00,5.9226,1,,,,
108739,0,197.00,5.9583,1,,,,
108740,0,194.00,6.1726,1,,,,
108741,1,100.00,2.5179,0,,,,
108742,0,198.00,5.2679,1,,,,
108743,0,196.00,5.8810,1,,,,
108744,0,195.00,5.9940,1,,,,
108745,0,199.00,6.0714,1,,,,
108746,0,197.00,6.0476,1,,,,
108747,0,197.00,5.8750,1,,,,
108748,0,195.00,6.1369,1,,,,
108749,0,196.00,6.1131,1,,,,
108750,1,84.00,2.1071,0,,,,
108751,0,194.00,5.8988,1,,,,
108752,0,195.00,5.8333,1,,,,
108753,0,195.00,5.7143,1,,,,
108754,0,196.00,6.0595,1,,,,
108755,0,196.00,5.8452,1,,,,
108756,0,198.00,5.8452,1,,,,
108757,1,62.00,1.2202,0,,,,
108758,0,194.00,6.0000,1,,,,
108759,0,195.00,5.7857,1,,,,
108760,0,195.00,6.0714,1,,,,
108761,0,196.00,5.7857,1,,,,
108762,0,196.00,6.1012,1,,,,
108763,1,143.00,4.3690,0,,,,
108764,1,52.00,0.9464,0,,,,
108765,0,194.00,6.0238,1,,,,
108766,0,198.00,5.9048,1,,,,
108767,0,195.00,5.9286,1,,,,
108768,0,195.00,5.8214,1,,,,
108769,1,187.00,5.8869,0,,,,
108770,0,196.00,5.8929,1,,,,
108771,1,166.00,5.0536,0,,,,
108772,0,199.00,6.0655,1,,,,
108773,0,198.00,6.0833,1,,,,
108774,0,195.00,5.9524,1,,,,
108775,0,197.00,5.9286,1,,,,
108776,0,194.00,5.8452,1,,,,
108777,0,196.00,6.1190,1,,,,
108778,0,198.00,6.1131,1,,,,
108779,0,200.00,6.2857,1,,,,
108780,0,195.00,5.8750,1,,,,
108781,0,194.00,5.9048,1,,,,
108782,0,199.00,6.0714,1,,,,
108783,0,195.00,5.7738,1,,,,
108784,0,200.00,5.8690,1,,,,
108785,0,195.00,5.8333,1,,,,
108786,0,195.00,6.0595,1,,,,
108787,0,195.00,5.9286,1,,,,
108788,0,198.00,6.0595,1,,,,
108789,1,11.00,0.0000,0,,,,
108790,1,92.00,2.4048,0,,,,
108791,0,194.00,6.2857,1,,,,
108792,0,196.00,5.6548,1,,,,
108793,0,196.00,5.8452,1,,,,
108794,1,36.00,0.3869,0,,,,
108795,1,59.00,1.2381,0,,,,
108796,0,195.00,6.2679,1,,,,
108797,1,79.00,1.9286,0,,,,
108798,0,195.00,5.8393,1,,,,
108799,0,197.00,6.1071,1,,,,
