iteration,deadlock_found,deadlock_time,new_constraints,constraint_details,total_constraints,trains_completed,trains_per_hr,avg_wait_time,avg_spawn_delay,sim_run_time,pruning_details
618,1,17.000000,1,dl_618(5),619,0,0.000000,0.000000,0.000000,0.017013,
619,1,17.000000,1,dl_619(6),620,0,0.000000,0.000000,0.000000,0.016111,
620,1,17.000000,1,dl_620(6),621,0,0.000000,0.000000,0.000000,0.015370,
621,1,17.000000,1,dl_621(6),622,0,0.000000,0.000000,0.000000,0.017956,
622,1,17.000000,1,dl_622(6),623,0,0.000000,0.000000,0.000000,0.018097,
623,1,17.000000,1,dl_623(6),624,0,0.000000,0.000000,0.000000,0.007772,
624,1,17.000000,1,dl_624(6),625,0,0.000000,0.000000,0.000000,0.019538,
625,1,17.000000,1,dl_625(7),626,0,0.000000,0.000000,0.000000,0.017923,
626,1,17.000000,1,dl_626(7),627,0,0.000000,0.000000,0.000000,0.015707,
627,1,17.000000,1,dl_627(7),628,0,0.000000,0.000000,0.000000,0.016491,
628,1,17.000000,1,dl_628(7),629,0,0.000000,0.000000,0.000000,0.015772,
629,1,17.000000,1,dl_629(7),630,0,0.000000,0.000000,0.000000,0.016710,
630,1,17.000000,1,dl_630(7),631,0,0.000000,0.000000,0.000000,0.016859,
631,1,17.000000,1,dl_631(7),632,0,0.000000,0.000000,0.000000,0.017380,
632,1,17.000000,1,dl_632(7),633,0,0.000000,0.000000,0.000000,0.007967,
633,1,17.000000,1,dl_633(7),634,0,0.000000,0.000000,0.000000,0.016853,
634,1,17.000000,1,dl_634(7),635,0,0.000000,0.000000,0.000000,0.018293,
635,1,17.000000,1,dl_635(7),636,0,0.000000,0.000000,0.000000,0.018660,
636,1,17.000000,1,dl_636(7),637,0,0.000000,0.000000,0.000000,0.017570,
637,1,17.000000,1,dl_637(7),638,0,0.000000,0.000000,0.000000,0.016951,
638,1,17.000000,1,dl_638(7),639,0,0.000000,0.000000,0.000000,0.018413,
639,1,17.000000,1,dl_639(7),640,0,0.000000,0.000000,0.000000,0.016476,
640,1,17.000000,1,dl_640(7),641,0,0.000000,0.000000,0.000000,0.017140,
641,1,17.000000,1,dl_641(7),642,0,0.000000,0.000000,0.000000,0.016897,
642,1,17.000000,1,dl_642(7),643,0,0.000000,0.000000,0.000000,0.017096,
643,1,17.000000,1,dl_643(5),644,0,0.000000,0.000000,0.000000,0.016523,
644,1,17.000000,1,dl_644(5),645,0,0.000000,0.000000,0.000000,0.015651,
645,1,17.000000,1,dl_645(4),646,0,0.000000,0.000000,0.000000,0.015741,
646,1,17.000000,1,dl_646(5),647,0,0.000000,0.000000,0.000000,0.019286,
647,1,17.000000,1,dl_647(5),648,0,0.000000,0.000000,0.000000,0.021401,
648,1,17.000000,1,dl_648(5),649,0,0.000000,0.000000,0.000000,0.019759,
649,1,17.000000,1,dl_649(5),650,0,0.000000,0.000000,0.000000,0.017439,
650,1,17.000000,1,dl_650(6),651,0,0.000000,0.000000,0.000000,0.016887,
651,1,17.000000,1,dl_651(6),652,0,0.000000,0.000000,0.000000,0.020539,
652,1,17.000000,1,dl_652(5),653,0,0.000000,0.000000,0.000000,0.017739,
653,1,17.000000,1,dl_653(6),654,0,0.000000,0.000000,0.000000,0.015383,
654,1,17.000000,1,dl_654(6),655,0,0.000000,0.000000,0.000000,0.015697,
655,1,17.000000,1,dl_655(6),656,0,0.000000,0.000000,0.000000,0.015877,
656,1,17.000000,1,dl_656(6),657,0,0.000000,0.000000,0.000000,0.019295,
657,1,17.000000,1,dl_657(6),658,0,0.000000,0.000000,0.000000,0.017201,
658,1,17.000000,1,dl_658(5),659,0,0.000000,0.000000,0.000000,0.017554,
659,1,17.000000,1,dl_659(6),660,0,0.000000,0.000000,0.000000,0.019668,
660,1,17.000000,1,dl_660(6),661,0,0.000000,0.000000,0.000000,0.023445,
661,1,17.000000,1,dl_661(6),662,0,0.000000,0.000000,0.000000,0.027069,
662,1,17.000000,1,dl_662(6),663,0,0.000000,0.000000,0.000000,0.019094,
663,1,17.000000,1,dl_663(7),664,0,0.000000,0.000000,0.000000,0.020151,
664,1,17.000000,1,dl_664(7),665,0,0.000000,0.000000,0.000000,0.019174,
665,1,17.000000,1,dl_665(6),666,0,0.000000,0.000000,0.000000,0.017826,
666,1,17.000000,1,dl_666(7),667,0,0.000000,0.000000,0.000000,0.015561,
667,1,17.000000,1,dl_667(7),668,0,0.000000,0.000000,0.000000,0.007604,
668,1,17.000000,1,dl_668(7),669,0,0.000000,0.000000,0.000000,0.016359,
669,1,17.000000,1,dl_669(6),670,0,0.000000,0.000000,0.000000,0.006707,
670,1,17.000000,1,dl_670(6),671,0,0.000000,0.000000,0.000000,0.017442,
671,1,17.000000,1,dl_671(6),672,0,0.000000,0.000000,0.000000,0.020335,
672,1,17.000000,1,dl_672(7),673,0,0.000000,0.000000,0.000000,0.019079,
673,1,17.000000,1,dl_673(7),674,0,0.000000,0.000000,0.000000,0.016502,
674,1,17.000000,1,dl_674(7),675,0,0.000000,0.000000,0.000000,0.016346,
675,1,17.000000,1,dl_675(6),676,0,0.000000,0.000000,0.000000,0.016136,
676,1,17.000000,1,dl_676(6),677,0,0.000000,0.000000,0.000000,0.018476,
677,1,17.000000,1,dl_677(5),678,0,0.000000,0.000000,0.000000,0.017054,
678,1,17.000000,1,dl_678(6),679,0,0.000000,0.000000,0.000000,0.016160,
679,1,17.000000,1,dl_679(6),680,0,0.000000,0.000000,0.000000,0.015967,
680,1,17.000000,1,dl_680(5),681,0,0.000000,0.000000,0.000000,0.015711,
681,1,17.000000,1,dl_681(6),682,0,0.000000,0.000000,0.000000,0.016663,
682,1,17.000000,1,dl_682(6),683,0,0.000000,0.000000,0.000000,0.018051,
683,1,17.000000,1,dl_683(5),684,0,0.000000,0.000000,0.000000,0.017769,
684,1,17.000000,1,dl_684(6),685,0,0.000000,0.000000,0.000000,0.017297,
685,1,17.000000,1,dl_685(6),686,0,0.000000,0.000000,0.000000,0.016534,
686,1,17.000000,1,dl_686(6),687,0,0.000000,0.000000,0.000000,0.015968,
687,1,17.000000,1,dl_687(6),688,0,0.000000,0.000000,0.000000,0.009840,
688,1,17.000000,1,dl_688(6),689,0,0.000000,0.000000,0.000000,0.018234,
689,1,17.000000,1,dl_689(5),690,0,0.000000,0.000000,0.000000,0.016524,
690,1,17.000000,1,dl_690(6),691,0,0.000000,0.000000,0.000000,0.016642,
691,1,17.000000,1,dl_691(6),692,0,0.000000,0.000000,0.000000,0.016019,
692,1,17.000000,1,dl_692(5),693,0,0.000000,0.000000,0.000000,0.017323,
693,1,17.000000,1,dl_693(6),694,0,0.000000,0.000000,0.000000,0.020348,
694,1,17.000000,1,dl_694(6),695,0,0.000000,0.000000,0.000000,0.019068,
695,1,17.000000,1,dl_695(5),696,0,0.000000,0.000000,0.000000,0.021837,
696,1,17.000000,1,dl_696(6),697,0,0.000000,0.000000,0.000000,0.017553,
697,1,17.000000,1,dl_697(6),698,0,0.000000,0.000000,0.000000,0.017635,
698,1,17.000000,1,dl_698(6),699,0,0.000000,0.000000,0.000000,0.019904,
699,1,17.000000,1,dl_699(5),700,0,0.000000,0.000000,0.000000,0.018160,
700,1,17.000000,1,dl_700(5),701,0,0.000000,0.000000,0.000000,0.016898,
701,1,17.000000,1,dl_701(4),702,0,0.000000,0.000000,0.000000,0.018991,
702,1,17.000000,1,dl_702(5),703,0,0.000000,0.000000,0.000000,0.018419,
703,1,17.000000,1,dl_703(5),704,0,0.000000,0.000000,0.000000,0.017313,
704,1,17.000000,1,dl_704(4),705,0,0.000000,0.000000,0.000000,0.020557,
705,1,17.000000,1,dl_705(5),706,0,0.000000,0.000000,0.000000,0.020664,
706,1,17.000000,1,dl_706(5),707,0,0.000000,0.000000,0.000000,0.026480,
707,1,17.000000,1,dl_707(4),708,0,0.000000,0.000000,0.000000,0.030074,
708,1,17.000000,1,dl_708(5),709,0,0.000000,0.000000,0.000000,0.025108,
709,1,17.000000,1,dl_709(5),710,0,0.000000,0.000000,0.000000,0.019922,
710,1,17.000000,1,dl_710(5),711,0,0.000000,0.000000,0.000000,0.021605,
711,1,17.000000,1,dl_711(6),712,0,0.000000,0.000000,0.000000,0.019710,
712,1,17.000000,1,dl_712(6),713,0,0.000000,0.000000,0.000000,0.018253,
713,1,17.000000,1,dl_713(5),714,0,0.000000,0.000000,0.000000,0.016666,
714,1,17.000000,1,dl_714(6),715,0,0.000000,0.000000,0.000000,0.017973,
715,1,17.000000,1,dl_715(6),716,0,0.000000,0.000000,0.000000,0.017689,
716,1,17.000000,1,dl_716(5),717,0,0.000000,0.000000,0.000000,0.020507,
717,1,17.000000,1,dl_717(6),718,0,0.000000,0.000000,0.000000,0.023257,
718,1,17.000000,1,dl_718(6),719,0,0.000000,0.000000,0.000000,0.020438,
719,1,17.000000,1,dl_719(5),720,0,0.000000,0.000000,0.000000,0.019949,
720,1,17.000000,1,dl_720(6),721,0,0.000000,0.000000,0.000000,0.022186,
721,1,17.000000,1,dl_721(6),722,0,0.000000,0.000000,0.000000,0.022749,
722,1,17.000000,1,dl_722(6),723,0,0.000000,0.000000,0.000000,0.020470,
723,1,17.000000,1,dl_723(7),724,0,0.000000,0.000000,0.000000,0.019610,
724,1,17.000000,1,dl_724(7),725,0,0.000000,0.000000,0.000000,0.021123,
725,1,17.000000,1,dl_725(7),726,0,0.000000,0.000000,0.000000,0.020468,
726,1,17.000000,1,dl_726(7),727,0,0.000000,0.000000,0.000000,0.020940,
727,1,17.000000,1,dl_727(7),728,0,0.000000,0.000000,0.000000,0.019491,
728,1,17.000000,1,dl_728(7),729,0,0.000000,0.000000,0.000000,0.020435,
729,1,17.000000,1,dl_729(6),730,0,0.000000,0.000000,0.000000,0.019963,
730,1,17.000000,1,dl_730(6),731,0,0.000000,0.000000,0.000000,0.018446,
731,1,17.000000,1,dl_731(6),732,0,0.000000,0.000000,0.000000,0.019784,
732,1,17.000000,1,dl_732(7),733,0,0.000000,0.000000,0.000000,0.019378,
733,1,17.000000,1,dl_733(7),734,0,0.000000,0.000000,0.000000,0.017703,
734,1,17.000000,1,dl_734(7),735,0,0.000000,0.000000,0.000000,0.019771,
735,1,17.000000,1,dl_735(6),736,0,0.000000,0.000000,0.000000,0.020222,
736,1,17.000000,1,dl_736(6),737,0,0.000000,0.000000,0.000000,0.022808,
737,1,17.000000,1,dl_737(5),738,0,0.000000,0.000000,0.000000,0.020316,
738,1,17.000000,1,dl_738(6),739,0,0.000000,0.000000,0.000000,0.022438,
739,1,17.000000,1,dl_739(6),740,0,0.000000,0.000000,0.000000,0.022506,
740,1,17.000000,1,dl_740(5),741,0,0.000000,0.000000,0.000000,0.020287,
741,1,17.000000,1,dl_741(6),742,0,0.000000,0.000000,0.000000,0.020031,
742,1,17.000000,1,dl_742(6),743,0,0.000000,0.000000,0.000000,0.017683,
743,1,17.000000,1,dl_743(5),744,0,0.000000,0.000000,0.000000,0.019339,
744,1,17.000000,1,dl_744(6),745,0,0.000000,0.000000,0.000000,0.020795,
745,1,17.000000,1,dl_745(6),746,0,0.000000,0.000000,0.000000,0.022554,
746,1,17.000000,1,dl_746(6),747,0,0.000000,0.000000,0.000000,0.031783,
747,1,17.000000,1,dl_747(7),748,0,0.000000,0.000000,0.000000,0.028486,
748,1,17.000000,1,dl_748(7),749,0,0.000000,0.000000,0.000000,0.022894,
749,1,17.000000,1,dl_749(7),750,0,0.000000,0.000000,0.000000,0.021427,
750,1,17.000000,1,dl_750(6),751,0,0.000000,0.000000,0.000000,0.020179,
751,1,17.000000,1,dl_751(6),752,0,0.000000,0.000000,0.000000,0.021452,
752,1,17.000000,1,dl_752(5),753,0,0.000000,0.000000,0.000000,0.020205,
753,1,17.000000,1,dl_753(6),754,0,0.000000,0.000000,0.000000,0.019311,
754,1,17.000000,1,dl_754(7),755,0,0.000000,0.000000,0.000000,0.018610,
755,1,17.000000,1,dl_755(7),756,0,0.000000,0.000000,0.000000,0.017479,
756,1,17.000000,1,dl_756(6),757,0,0.000000,0.000000,0.000000,0.019530,
757,1,17.000000,1,dl_757(7),758,0,0.000000,0.000000,0.000000,0.021618,
758,1,17.000000,1,dl_758(6),759,0,0.000000,0.000000,0.000000,0.020569,
759,1,17.000000,1,dl_759(7),760,0,0.000000,0.000000,0.000000,0.021978,
760,1,17.000000,1,dl_760(6),761,0,0.000000,0.000000,0.000000,0.021376,
761,1,17.000000,1,dl_761(6),762,0,0.000000,0.000000,0.000000,0.022362,
762,1,17.000000,1,dl_762(5),763,0,0.000000,0.000000,0.000000,0.020959,
763,1,17.000000,1,dl_763(6),764,0,0.000000,0.000000,0.000000,0.019917,
764,1,17.000000,1,dl_764(6),765,0,0.000000,0.000000,0.000000,0.017579,
765,1,17.000000,1,dl_765(5),766,0,0.000000,0.000000,0.000000,0.019767,
766,1,17.000000,1,dl_766(6),767,0,0.000000,0.000000,0.000000,0.021763,
767,1,17.000000,1,dl_767(6),768,0,0.000000,0.000000,0.000000,0.019096,
768,1,17.000000,1,dl_768(5),769,0,0.000000,0.000000,0.000000,0.019552,
769,1,17.000000,1,dl_769(6),770,0,0.000000,0.000000,0.000000,0.019029,
770,1,17.000000,1,dl_770(6),771,0,0.000000,0.000000,0.000000,0.020835,
771,1,17.000000,1,dl_771(6),772,0,0.000000,0.000000,0.000000,0.018554,
772,1,17.000000,1,dl_772(6),773,0,0.000000,0.000000,0.000000,0.019502,
773,1,17.000000,1,dl_773(6),774,0,0.000000,0.000000,0.000000,0.020407,
774,1,17.000000,1,dl_774(5),775,0,0.000000,0.000000,0.000000,0.019114,
775,1,17.000000,1,dl_775(6),776,0,0.000000,0.000000,0.000000,0.020822,
776,1,17.000000,1,dl_776(6),777,0,0.000000,0.000000,0.000000,0.025181,
777,1,17.000000,1,dl_777(5),778,0,0.000000,0.000000,0.000000,0.022058,
778,1,17.000000,1,dl_778(6),779,0,0.000000,0.000000,0.000000,0.018761,
779,1,17.000000,1,dl_779(6),780,0,0.000000,0.000000,0.000000,0.018835,
780,1,17.000000,1,dl_780(5),781,0,0.000000,0.000000,0.000000,0.018302,
781,1,17.000000,1,dl_781(6),782,0,0.000000,0.000000,0.000000,0.016794,
782,1,17.000000,1,dl_782(6),783,0,0.000000,0.000000,0.000000,0.017260,
783,1,17.000000,1,dl_783(6),784,0,0.000000,0.000000,0.000000,0.020598,
784,1,17.000000,1,dl_784(5),785,0,0.000000,0.000000,0.000000,0.035338,
785,1,17.000000,1,dl_785(5),786,0,0.000000,0.000000,0.000000,0.037813,
786,1,17.000000,1,dl_786(4),787,0,0.000000,0.000000,0.000000,0.033888,
787,1,17.000000,1,dl_787(5),788,0,0.000000,0.000000,0.000000,0.032328,
788,1,17.000000,1,dl_788(5),789,0,0.000000,0.000000,0.000000,0.030781,
789,1,17.000000,1,dl_789(4),790,0,0.000000,0.000000,0.000000,0.025648,
790,1,17.000000,1,dl_790(5),791,0,0.000000,0.000000,0.000000,0.027414,
791,1,17.000000,1,dl_791(5),792,0,0.000000,0.000000,0.000000,0.025314,
792,1,17.000000,1,dl_792(4),793,0,0.000000,0.000000,0.000000,0.028040,
793,1,17.000000,1,dl_793(5),794,0,0.000000,0.000000,0.000000,0.025587,
794,1,17.000000,1,dl_794(5),795,0,0.000000,0.000000,0.000000,0.025606,
795,1,17.000000,1,dl_795(5),796,0,0.000000,0.000000,0.000000,0.024105,
796,1,17.000000,1,dl_796(6),797,0,0.000000,0.000000,0.000000,0.023057,
797,1,17.000000,1,dl_797(6),798,0,0.000000,0.000000,0.000000,0.023075,
798,1,17.000000,1,dl_798(5),799,0,0.000000,0.000000,0.000000,0.022127,
799,1,17.000000,1,dl_799(6),800,0,0.000000,0.000000,0.000000,0.021481,
800,1,17.000000,1,dl_800(6),801,0,0.000000,0.000000,0.000000,0.023334,
801,1,17.000000,1,dl_801(5),802,0,0.000000,0.000000,0.000000,0.023479,
802,1,17.000000,1,dl_802(6),803,0,0.000000,0.000000,0.000000,0.021867,
803,1,17.000000,1,dl_803(6),804,0,0.000000,0.000000,0.000000,0.021306,
804,1,17.000000,1,dl_804(5),805,0,0.000000,0.000000,0.000000,0.020401,
805,1,17.000000,1,dl_805(6),806,0,0.000000,0.000000,0.000000,0.019422,
806,1,17.000000,1,dl_806(6),807,0,0.000000,0.000000,0.000000,0.018477,
807,1,17.000000,1,dl_807(6),808,0,0.000000,0.000000,0.000000,0.020726,
808,1,17.000000,1,dl_808(7),809,0,0.000000,0.000000,0.000000,0.020778,
809,1,17.000000,1,dl_809(7),810,0,0.000000,0.000000,0.000000,0.020377,
810,1,17.000000,1,dl_810(7),811,0,0.000000,0.000000,0.000000,0.023496,
811,1,17.000000,1,dl_811(7),812,0,0.000000,0.000000,0.000000,0.027433,
812,1,17.000000,1,dl_812(7),813,0,0.000000,0.000000,0.000000,0.022323,
813,1,17.000000,1,dl_813(7),814,0,0.000000,0.000000,0.000000,0.023066,
814,1,17.000000,1,dl_814(6),815,0,0.000000,0.000000,0.000000,0.019092,
815,1,17.000000,1,dl_815(6),816,0,0.000000,0.000000,0.000000,0.020972,
816,1,17.000000,1,dl_816(6),817,0,0.000000,0.000000,0.000000,0.021240,
817,1,17.000000,1,dl_817(7),818,0,0.000000,0.000000,0.000000,0.024101,
818,1,17.000000,1,dl_818(7),819,0,0.000000,0.000000,0.000000,0.026692,
819,1,17.000000,1,dl_819(7),820,0,0.000000,0.000000,0.000000,0.025787,
820,1,17.000000,1,dl_820(6),821,0,0.000000,0.000000,0.000000,0.024349,
821,1,17.000000,1,dl_821(6),822,0,0.000000,0.000000,0.000000,0.025662,
822,1,17.000000,1,dl_822(5),823,0,0.000000,0.000000,0.000000,0.020049,
823,1,17.000000,1,dl_823(6),824,0,0.000000,0.000000,0.000000,0.021733,
824,1,17.000000,1,dl_824(6),825,0,0.000000,0.000000,0.000000,0.019708,
825,1,17.000000,1,dl_825(5),826,0,0.000000,0.000000,0.000000,0.019208,
826,1,17.000000,1,dl_826(6),827,0,0.000000,0.000000,0.000000,0.020590,
827,1,17.000000,1,dl_827(6),828,0,0.000000,0.000000,0.000000,0.020310,
828,1,17.000000,1,dl_828(5),829,0,0.000000,0.000000,0.000000,0.023071,
829,1,17.000000,1,dl_829(6),830,0,0.000000,0.000000,0.000000,0.023319,
830,1,17.000000,1,dl_830(6),831,0,0.000000,0.000000,0.000000,0.020652,
831,1,17.000000,1,dl_831(6),832,0,0.000000,0.000000,0.000000,0.023289,
832,1,17.000000,1,dl_832(7),833,0,0.000000,0.000000,0.000000,0.022850,
833,1,17.000000,1,dl_833(7),834,0,0.000000,0.000000,0.000000,0.021729,
834,1,17.000000,1,dl_834(7),835,0,0.000000,0.000000,0.000000,0.022351,
835,1,17.000000,1,dl_835(6),836,0,0.000000,0.000000,0.000000,0.024108,
836,1,17.000000,1,dl_836(6),837,0,0.000000,0.000000,0.000000,0.031975,
837,1,17.000000,1,dl_837(5),838,0,0.000000,0.000000,0.000000,0.023534,
838,1,17.000000,1,dl_838(6),839,0,0.000000,0.000000,0.000000,0.022027,
839,1,17.000000,1,dl_839(7),840,0,0.000000,0.000000,0.000000,0.021870,
840,1,17.000000,1,dl_840(7),841,0,0.000000,0.000000,0.000000,0.020285,
841,1,17.000000,1,dl_841(6),842,0,0.000000,0.000000,0.000000,0.017861,
842,1,17.000000,1,dl_842(7),843,0,0.000000,0.000000,0.000000,0.019031,
843,1,17.000000,1,dl_843(6),844,0,0.000000,0.000000,0.000000,0.018793,
844,1,17.000000,1,dl_844(7),845,0,0.000000,0.000000,0.000000,0.019926,
845,1,17.000000,1,dl_845(6),846,0,0.000000,0.000000,0.000000,0.020358,
846,1,17.000000,1,dl_846(6),847,0,0.000000,0.000000,0.000000,0.018183,
847,1,17.000000,1,dl_847(5),848,0,0.000000,0.000000,0.000000,0.022954,
848,1,17.000000,1,dl_848(6),849,0,0.000000,0.000000,0.000000,0.021274,
849,1,17.000000,1,dl_849(6),850,0,0.000000,0.000000,0.000000,0.019740,
850,1,17.000000,1,dl_850(5),851,0,0.000000,0.000000,0.000000,0.021505,
851,1,17.000000,1,dl_851(6),852,0,0.000000,0.000000,0.000000,0.020618,
852,1,17.000000,1,dl_852(6),853,0,0.000000,0.000000,0.000000,0.019653,
853,1,17.000000,1,dl_853(5),854,0,0.000000,0.000000,0.000000,0.020744,
854,1,17.000000,1,dl_854(6),855,0,0.000000,0.000000,0.000000,0.022127,
855,1,17.000000,1,dl_855(6),856,0,0.000000,0.000000,0.000000,0.026602,
856,1,17.000000,1,dl_856(6),857,0,0.000000,0.000000,0.000000,0.029913,
857,1,17.000000,1,dl_857(6),858,0,0.000000,0.000000,0.000000,0.021737,
858,1,17.000000,1,dl_858(6),859,0,0.000000,0.000000,0.000000,0.027427,
859,1,17.000000,1,dl_859(5),860,0,0.000000,0.000000,0.000000,0.021958,
860,1,17.000000,1,dl_860(6),861,0,0.000000,0.000000,0.000000,0.020749,
861,1,17.000000,1,dl_861(6),862,0,0.000000,0.000000,0.000000,0.020208,
862,1,17.000000,1,dl_862(5),863,0,0.000000,0.000000,0.000000,0.017912,
863,1,17.000000,1,dl_863(6),864,0,0.000000,0.000000,0.000000,0.019464,
864,1,17.000000,1,dl_864(6),865,0,0.000000,0.000000,0.000000,0.021481,
865,1,17.000000,1,dl_865(5),866,0,0.000000,0.000000,0.000000,0.022924,
866,1,17.000000,1,dl_866(6),867,0,0.000000,0.000000,0.000000,0.021942,
867,1,17.000000,1,dl_867(6),868,0,0.000000,0.000000,0.000000,0.021018,
868,1,17.000000,1,dl_868(6),869,0,0.000000,0.000000,0.000000,0.019758,
869,1,17.000000,1,dl_869(5),870,0,0.000000,0.000000,0.000000,0.023290,
870,1,17.000000,1,dl_870(5),871,0,0.000000,0.000000,0.000000,0.020942,
871,1,17.000000,1,dl_871(4),872,0,0.000000,0.000000,0.000000,0.018681,
872,1,17.000000,1,dl_872(5),873,0,0.000000,0.000000,0.000000,0.018515,
873,1,17.000000,1,dl_873(5),874,0,0.000000,0.000000,0.000000,0.020365,
874,1,17.000000,1,dl_874(4),875,0,0.000000,0.000000,0.000000,0.021792,
875,1,17.000000,1,dl_875(5),876,0,0.000000,0.000000,0.000000,0.018128,
876,1,17.000000,1,dl_876(5),877,0,0.000000,0.000000,0.000000,0.021345,
877,1,17.000000,1,dl_877(4),878,0,0.000000,0.000000,0.000000,0.021276,
878,1,17.000000,1,dl_878(5),879,0,0.000000,0.000000,0.000000,0.022621,
879,1,17.000000,1,dl_879(5),880,0,0.000000,0.000000,0.000000,0.020629,
880,1,17.000000,1,dl_880(5),881,0,0.000000,0.000000,0.000000,0.021808,
881,1,17.000000,1,dl_881(6),882,0,0.000000,0.000000,0.000000,0.020116,
882,1,17.000000,1,dl_882(6),883,0,0.000000,0.000000,0.000000,0.021113,
883,1,17.000000,1,dl_883(5),884,0,0.000000,0.000000,0.000000,0.021819,
884,1,17.000000,1,dl_884(6),885,0,0.000000,0.000000,0.000000,0.020115,
885,1,17.000000,1,dl_885(6),886,0,0.000000,0.000000,0.000000,0.023675,
886,1,17.000000,1,dl_886(5),887,0,0.000000,0.000000,0.000000,0.028059,
887,1,17.000000,1,dl_887(6),888,0,0.000000,0.000000,0.000000,0.027724,
888,1,17.000000,1,dl_888(6),889,0,0.000000,0.000000,0.000000,0.023713,
889,1,17.000000,1,dl_889(5),890,0,0.000000,0.000000,0.000000,0.023599,
890,1,17.000000,1,dl_890(6),891,0,0.000000,0.000000,0.000000,0.024022,
891,1,17.000000,1,dl_891(6),892,0,0.000000,0.000000,0.000000,0.027854,
892,1,17.000000,1,dl_892(6),893,0,0.000000,0.000000,0.000000,0.030392,
893,1,17.000000,1,dl_893(7),894,0,0.000000,0.000000,0.000000,0.023793,
894,1,17.000000,1,dl_894(7),895,0,0.000000,0.000000,0.000000,0.023976,
895,1,17.000000,1,dl_895(7),896,0,0.000000,0.000000,0.000000,0.027206,
896,1,17.000000,1,dl_896(7),897,0,0.000000,0.000000,0.000000,0.026001,
897,1,17.000000,1,dl_897(7),898,0,0.000000,0.000000,0.000000,0.025906,
898,1,17.000000,1,dl_898(7),899,0,0.000000,0.000000,0.000000,0.021192,
899,1,17.000000,1,dl_899(6),900,0,0.000000,0.000000,0.000000,0.021568,
900,1,17.000000,1,dl_900(6),901,0,0.000000,0.000000,0.000000,0.021277,
901,1,17.000000,1,dl_901(6),902,0,0.000000,0.000000,0.000000,0.023446,
902,1,17.000000,1,dl_902(7),903,0,0.000000,0.000000,0.000000,0.024405,
903,1,17.000000,1,dl_903(7),904,0,0.000000,0.000000,0.000000,0.020254,
904,1,17.000000,1,dl_904(7),905,0,0.000000,0.000000,0.000000,0.021664,
905,1,17.000000,1,dl_905(6),906,0,0.000000,0.000000,0.000000,0.019502,
906,1,17.000000,1,dl_906(6),907,0,0.000000,0.000000,0.000000,0.021117,
907,1,17.000000,1,dl_907(5),908,0,0.000000,0.000000,0.000000,0.020712,
908,1,17.000000,1,dl_908(6),909,0,0.000000,0.000000,0.000000,0.021260,
909,1,17.000000,1,dl_909(6),910,0,0.000000,0.000000,0.000000,0.019880,
910,1,17.000000,1,dl_910(5),911,0,0.000000,0.000000,0.000000,0.018778,
911,1,17.000000,1,dl_911(6),912,0,0.000000,0.000000,0.000000,0.018709,
912,1,17.000000,1,dl_912(6),913,0,0.000000,0.000000,0.000000,0.021475,
913,1,17.000000,1,dl_913(5),914,0,0.000000,0.000000,0.000000,0.022364,
914,1,17.000000,1,dl_914(6),915,0,0.000000,0.000000,0.000000,0.021233,
915,1,17.000000,1,dl_915(6),916,0,0.000000,0.000000,0.000000,0.019514,
916,1,17.000000,1,dl_916(6),917,0,0.000000,0.000000,0.000000,0.021511,
917,1,17.000000,1,dl_917(7),918,0,0.000000,0.000000,0.000000,0.020051,
918,1,17.000000,1,dl_918(7),919,0,0.000000,0.000000,0.000000,0.020834,
919,1,17.000000,1,dl_919(7),920,0,0.000000,0.000000,0.000000,0.021733,
920,1,17.000000,1,dl_920(6),921,0,0.000000,0.000000,0.000000,0.023671,
921,1,17.000000,1,dl_921(6),922,0,0.000000,0.000000,0.000000,0.021255,
922,1,17.000000,1,dl_922(5),923,0,0.000000,0.000000,0.000000,0.022674,
923,1,17.000000,1,dl_923(6),924,0,0.000000,0.000000,0.000000,0.021493,
924,1,17.000000,1,dl_924(7),925,0,0.000000,0.000000,0.000000,0.019724,
925,1,17.000000,1,dl_925(7),926,0,0.000000,0.000000,0.000000,0.019609,
926,1,17.000000,1,dl_926(6),927,0,0.000000,0.000000,0.000000,0.019683,
927,1,17.000000,1,dl_927(7),928,0,0.000000,0.000000,0.000000,0.028855,
928,1,17.000000,1,dl_928(6),929,0,0.000000,0.000000,0.000000,0.032502,
929,1,17.000000,1,dl_929(7),930,0,0.000000,0.000000,0.000000,0.026768,
930,1,17.000000,1,dl_930(5),931,0,0.000000,0.000000,0.000000,0.023981,
931,1,17.000000,1,dl_931(5),932,0,0.000000,0.000000,0.000000,0.022167,
932,1,17.000000,1,dl_932(4),933,0,0.000000,0.000000,0.000000,0.024731,
933,1,17.000000,1,dl_933(5),934,0,0.000000,0.000000,0.000000,0.021948,
934,1,17.000000,1,dl_934(6),935,0,0.000000,0.000000,0.000000,0.020997,
935,1,17.000000,1,dl_935(5),936,0,0.000000,0.000000,0.000000,0.018036,
936,1,17.000000,1,dl_936(6),937,0,0.000000,0.000000,0.000000,0.019231,
937,1,17.000000,1,dl_937(5),938,0,0.000000,0.000000,0.000000,0.017746,
938,1,17.000000,1,dl_938(5),939,0,0.000000,0.000000,0.000000,0.025060,
939,1,17.000000,1,dl_939(5),940,0,0.000000,0.000000,0.000000,0.021546,
940,1,17.000000,1,dl_940(6),941,0,0.000000,0.000000,0.000000,0.020858,
